,Orderid,Orderdatetime,Saleamount,Newcustomer,Position,Positiondatetime,Groupname,Networkname,Networkid,Brand,Positionname,DaysToConvert
3017,11674229,5/9/12 17:47,315,Y,7,5/9/12 16:29,CPM,Adroll - adr,adr,N,ASSIST,0
3018,11674229,5/9/12 17:47,315,Y,5,5/9/12 16:29,CPM,Adroll - adr,adr,N,ROSTER,0
3019,11674229,5/9/12 17:47,315,Y,6,5/9/12 16:29,CPM,Acerno,acerno,N,ROSTER,0
3020,11674229,5/9/12 17:47,315,Y,4,5/9/12 16:29,CPM,Adroll - adr,adr,N,ROSTER,0
3021,11674229,5/9/12 17:47,315,Y,3,5/9/12 16:27,CPM,Acerno,acerno,N,ROSTER,0
3022,11674229,5/9/12 17:47,315,Y,2,5/9/12 16:06,CPM,Mediawhiz,n62974792,N,ROSTER,0
3023,11674229,5/9/12 17:47,315,Y,1,5/9/12 14:40,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medifast coupons,g001158,Y,ROSTER,0
3024,11674229,5/9/12 17:47,315,Y,0,5/9/12 14:40,CPM,Adroll - adr,adr,N,ORIGINATOR,0
3025,11674235,5/9/12 17:46,476.08,Y,1,5/9/12 12:53,CPM,Adroll - adr,adr,N,CONVERTER,0
3026,11674235,5/9/12 17:46,476.08,Y,0,5/9/12 12:53,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
3027,11674264,5/9/12 18:22,265.75,Y,4,5/9/12 2:16,CPM,Adroll - adr,adr,N,CONVERTER,0
3028,11674264,5/9/12 18:22,265.75,Y,3,5/9/12 2:16,CPM,Adroll - adr,adr,N,ASSIST,0
3029,11674264,5/9/12 18:22,265.75,Y,2,5/9/12 2:09,CPM,Mediawhiz,n62974792,N,ROSTER,0
3030,11674264,5/9/12 18:22,265.75,Y,1,5/9/12 2:06,CPM,Mediawhiz,n62974792,N,ROSTER,0
3031,11674264,5/9/12 18:22,265.75,Y,0,5/9/12 2:06,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
3032,11674314,5/9/12 18:13,132.36,N,6,5/9/12 18:06,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3033,11674314,5/9/12 18:13,132.36,N,5,5/7/12 16:49,CPM,Armonix,nar7467,N,ASSIST,2
3034,11674314,5/9/12 18:13,132.36,N,4,4/30/12 15:38,CPM,Armonix,nar7467,N,ROSTER,9
3035,11674314,5/9/12 18:13,132.36,N,3,4/28/12 18:04,CPM,Armonix,nar7467,N,ROSTER,11
3036,11674314,5/9/12 18:13,132.36,N,2,4/28/12 18:04,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ROSTER,11
3037,11674314,5/9/12 18:13,132.36,N,1,4/28/12 18:02,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ROSTER,11
3038,11674314,5/9/12 18:13,132.36,N,0,4/23/12 21:43,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ORIGINATOR,16
3039,11674358,5/9/12 18:28,81.47,Y,8,5/9/12 13:57,CPM,Armonix,nar7467,N,CONVERTER,0
3040,11674358,5/9/12 18:28,81.47,Y,7,5/8/12 22:44,CPM,Armonix,nar7467,N,ASSIST,1
3041,11674358,5/9/12 18:28,81.47,Y,6,5/8/12 22:39,CPM,Armonix,nar7467,N,ROSTER,1
3042,11674358,5/9/12 18:28,81.47,Y,5,5/8/12 13:57,CPM,Magnetic,h987mag,N,ROSTER,1
3043,11674358,5/9/12 18:28,81.47,Y,4,5/8/12 13:51,CPM,Accordant,n6899541,N,ROSTER,1
3044,11674358,5/9/12 18:28,81.47,Y,3,5/8/12 13:49,CPM,Accordant,n6899541,N,ROSTER,1
3045,11674358,5/9/12 18:28,81.47,Y,2,5/8/12 13:49,CPM,Accordant,n6899541,N,ROSTER,1
3046,11674358,5/9/12 18:28,81.47,Y,1,5/8/12 7:55,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medifast coupons,g001158,Y,ROSTER,1
3047,11674358,5/9/12 18:28,81.47,Y,0,5/8/12 0:20,CPM,Armonix,nar7467,N,ORIGINATOR,1
3058,11674372,5/9/12 18:32,366.2,Y,1,5/9/12 18:06,CPM,Armonix,nar7467,N,CONVERTER,0
3059,11674372,5/9/12 18:32,366.2,Y,0,5/9/12 14:23,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
3060,11674374,5/9/12 18:32,142.11,N,3,5/8/12 19:13,CPM,Mediawhiz,n62974792,N,CONVERTER,1
3061,11674374,5/9/12 18:32,142.11,N,2,5/8/12 19:13,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,1
3062,11674374,5/9/12 18:32,142.11,N,1,5/7/12 20:15,CPM,Mediawhiz,n62974792,N,ROSTER,2
3063,11674374,5/9/12 18:32,142.11,N,0,5/6/12 23:19,CPM,Acerno,acerno,N,ORIGINATOR,3
3064,11674390,5/9/12 18:49,339.95,Y,9,5/9/12 15:55,CPM,Armonix,nar7467,N,CONVERTER,0
3065,11674390,5/9/12 18:49,339.95,Y,8,5/9/12 15:55,CPM,Armonix,nar7467,N,ASSIST,0
3066,11674390,5/9/12 18:49,339.95,Y,7,5/9/12 6:20,CPM,Armonix,nar7467,N,ROSTER,0
3067,11674390,5/9/12 18:49,339.95,Y,6,5/9/12 6:13,CJ,Commission Junction,cj22,N,ROSTER,0
3068,11674390,5/9/12 18:49,339.95,Y,5,5/9/12 6:04,CPM,Armonix,nar7467,N,ROSTER,0
3069,11674390,5/9/12 18:49,339.95,Y,4,5/9/12 5:49,CPM,Mediawhiz,n62974792,N,ROSTER,0
3070,11674390,5/9/12 18:49,339.95,Y,3,5/9/12 5:09,CPM,Armonix,nar7467,N,ROSTER,0
3071,11674390,5/9/12 18:49,339.95,Y,2,5/9/12 3:23,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
3072,11674390,5/9/12 18:49,339.95,Y,1,5/9/12 1:34,CJ,Commission Junction,cj22,N,ROSTER,0
3073,11674390,5/9/12 18:49,339.95,Y,0,5/9/12 0:16,CPM,Armonix,nar7467,N,ORIGINATOR,0
3074,11674408,5/9/12 18:47,341.66,Y,3,5/9/12 18:18,Uncategorized,Uncategorized,uncategorized,N,CONVERTER,0
3075,11674408,5/9/12 18:47,341.66,Y,2,5/9/12 18:17,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ASSIST,0
3076,11674408,5/9/12 18:47,341.66,Y,1,5/9/12 18:17,Uncategorized,Uncategorized,uncategorized,N,ROSTER,0
3077,11674408,5/9/12 18:47,341.66,Y,0,5/9/12 18:16,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
3078,11674421,5/9/12 18:50,245.98,N,2,5/9/12 18:48,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3079,11674421,5/9/12 18:50,245.98,N,1,5/9/12 18:45,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
3080,11674421,5/9/12 18:50,245.98,N,0,5/9/12 18:41,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  about medifast,brand3357msn,Y,ORIGINATOR,0
3083,11674548,5/9/12 19:39,109.84,N,1,5/9/12 4:59,CPM,Armonix,nar7467,N,ASSIST,0
3084,11674548,5/9/12 19:39,109.84,N,2,5/9/12 4:59,CPM,Adroll - adr,adr,N,CONVERTER,0
3085,11674548,5/9/12 19:39,109.84,N,0,5/9/12 4:59,CPM,Armonix,nar7467,N,ORIGINATOR,0
3086,11674614,5/9/12 20:04,341.58,Y,3,5/9/12 16:35,CPM,Armonix,nar7467,N,CONVERTER,0
3087,11674614,5/9/12 20:04,341.58,Y,2,5/9/12 16:29,CPM,Armonix,nar7467,N,ASSIST,0
3088,11674614,5/9/12 20:04,341.58,Y,1,5/9/12 16:26,CPM,Armonix,nar7467,N,ROSTER,0
3089,11674614,5/9/12 20:04,341.58,Y,0,5/9/12 15:45,CPM,AOL - February 2011,N9457P1A,N,ORIGINATOR,0
3098,11674688,5/9/12 20:29,367.95,Y,5,5/9/12 19:48,CPM,Adroll - adr,adr,N,CONVERTER,0
3099,11674688,5/9/12 20:29,367.95,Y,4,5/9/12 19:41,CPM,Adroll - adr,adr,N,ASSIST,0
3100,11674688,5/9/12 20:29,367.95,Y,3,5/9/12 18:58,Uncategorized,Uncategorized,uncategorized,N,ROSTER,0
3101,11674688,5/9/12 20:29,367.95,Y,2,5/9/12 18:58,Uncategorized,Uncategorized,uncategorized,N,ROSTER,0
3102,11674688,5/9/12 20:29,367.95,Y,1,5/9/12 17:50,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
3103,11674688,5/9/12 20:29,367.95,Y,0,5/9/12 17:50,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ORIGINATOR,0
3111,11675207,5/10/12 0:07,248.58,N,3,3/16/12 19:37,CPM,Acerno,acerno,N,CONVERTER,54
3112,11675207,5/10/12 0:07,248.58,N,2,1/1/12 15:03,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ASSIST,129
3113,11675207,5/10/12 0:07,248.58,N,1,1/1/12 14:54,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,129
3114,11675207,5/10/12 0:07,248.58,N,0,11/26/11 12:38,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,164
3115,11675232,5/10/12 0:13,175.07,N,3,5/10/12 0:08,PRINT - MAGAZINES,LetsMedifast.com,letsmedifast.com,N,CONVERTER,0
3116,11675232,5/10/12 0:13,175.07,N,2,5/10/12 0:02,CJ,Commission Junction,cj22,N,ASSIST,0
3117,11675232,5/10/12 0:13,175.07,N,1,5/10/12 0:02,CJ,Commission Junction,cj22,N,ROSTER,0
3118,11675232,5/10/12 0:13,175.07,N,0,5/10/12 0:01,CJ,Commission Junction,cj22,N,ORIGINATOR,0
3119,11675234,5/10/12 0:15,502.49,N,4,4/6/12 22:38,CPM,Acerno,acerno,N,CONVERTER,34
3120,11675234,5/10/12 0:15,502.49,N,3,4/6/12 22:37,CPM,Acerno,acerno,N,ASSIST,34
3121,11675234,5/10/12 0:15,502.49,N,2,3/27/12 16:48,CPM,Armonix,nar7467,N,ROSTER,43
3122,11675234,5/10/12 0:15,502.49,N,1,3/3/12 15:14,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ROSTER,67
3123,11675234,5/10/12 0:15,502.49,N,0,1/23/12 20:17,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ORIGINATOR,107
3126,11675340,5/10/12 0:59,173.05,Y,2,5/10/12 0:54,CPM,Acerno,acerno,N,CONVERTER,0
3127,11675340,5/10/12 0:59,173.05,Y,1,5/10/12 0:54,CPM,Acerno,acerno,N,ASSIST,0
3128,11675340,5/10/12 0:59,173.05,Y,0,5/10/12 0:15,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
3129,11675427,5/10/12 1:42,93.84,N,5,5/6/12 3:55,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,4
3130,11675427,5/10/12 1:42,93.84,N,4,5/5/12 0:59,CPM,Armonix,nar7467,N,ASSIST,5
3131,11675427,5/10/12 1:42,93.84,N,3,5/5/12 0:59,CPM,Mediawhiz,n62974792,N,ROSTER,5
3132,11675427,5/10/12 1:42,93.84,N,2,5/5/12 0:53,CPM,Armonix,nar7467,N,ROSTER,5
3133,11675427,5/10/12 1:42,93.84,N,1,5/4/12 14:13,CPM,Acerno,acerno,N,ROSTER,6
3134,11675427,5/10/12 1:42,93.84,N,0,5/4/12 13:56,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,6
3135,11675468,5/10/12 1:55,93.34,Y,3,5/10/12 0:29,CPM,Armonix,nar7467,N,CONVERTER,0
3136,11675468,5/10/12 1:55,93.34,Y,2,5/10/12 0:26,CPM,Mediawhiz,n62974792,N,ASSIST,0
3137,11675468,5/10/12 1:55,93.34,Y,1,5/10/12 0:26,CPM,Adroll - adr,adr,N,ROSTER,0
3138,11675468,5/10/12 1:55,93.34,Y,0,5/10/12 0:03,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ORIGINATOR,0
3139,11675488,5/10/12 2:00,164.47,N,5,5/10/12 0:58,CPM,Acerno,acerno,N,CONVERTER,0
3140,11675488,5/10/12 2:00,164.47,N,4,5/8/12 11:58,CPM,Acerno,acerno,N,ASSIST,2
3141,11675488,5/10/12 2:00,164.47,N,3,5/8/12 11:58,CPM,Acerno,acerno,N,ROSTER,2
3142,11675488,5/10/12 2:00,164.47,N,2,5/8/12 2:37,CPM,AOL - February 2011,N9457P1A,N,ROSTER,2
3143,11675488,5/10/12 2:00,164.47,N,1,5/8/12 2:36,CPM,Armonix,nar7467,N,ROSTER,2
3144,11675488,5/10/12 2:00,164.47,N,0,5/8/12 2:28,CPM,AOL - February 2011,N9457P1A,N,ORIGINATOR,2
3145,11675504,5/10/12 2:08,239.31,Y,4,5/10/12 0:08,CPM,Armonix,nar7467,N,CONVERTER,0
3146,11675504,5/10/12 2:08,239.31,Y,3,5/10/12 0:07,CPM,Armonix,nar7467,N,ASSIST,0
3147,11675504,5/10/12 2:08,239.31,Y,2,5/10/12 0:07,CPM,Armonix,nar7467,N,ROSTER,0
3148,11675504,5/10/12 2:08,239.31,Y,1,5/10/12 0:06,CPM,Mediawhiz,n62974792,N,ROSTER,0
3149,11675504,5/10/12 2:08,239.31,Y,0,5/10/12 0:01,CPM,Armonix,nar7467,N,ORIGINATOR,0
3150,11675505,5/10/12 2:06,561.08,N,1,5/10/12 1:50,CJ,Commission Junction,cj22,N,CONVERTER,0
3151,11675505,5/10/12 2:06,561.08,N,0,5/10/12 0:59,Social,Facebook,facebook,N,ORIGINATOR,0
3152,11675675,5/10/12 3:41,58.01,N,6,5/10/12 2:59,CPM,Chango,h8976v23,N,CONVERTER,0
3153,11675675,5/10/12 3:41,58.01,N,5,5/10/12 2:59,CPM,Chango,h8976v23,N,ASSIST,0
3154,11675675,5/10/12 3:41,58.01,N,4,5/10/12 2:59,CPM,Armonix,nar7467,N,ROSTER,0
3155,11675675,5/10/12 3:41,58.01,N,3,5/9/12 18:40,CPM,Acerno,acerno,N,ROSTER,1
3156,11675675,5/10/12 3:41,58.01,N,2,5/7/12 16:27,CPM,Acerno,acerno,N,ROSTER,3
3157,11675675,5/10/12 3:41,58.01,N,1,5/7/12 16:27,CPM,Acerno,acerno,N,ROSTER,3
3158,11675675,5/10/12 3:41,58.01,N,0,5/5/12 15:37,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,5
3159,11675775,5/10/12 5:11,162.19,Y,3,5/10/12 5:00,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3160,11675775,5/10/12 5:11,162.19,Y,2,5/10/12 4:46,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ASSIST,0
3161,11675775,5/10/12 5:11,162.19,Y,1,5/10/12 4:01,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
3162,11675775,5/10/12 5:11,162.19,Y,0,5/10/12 3:40,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
3167,11675816,5/10/12 6:17,128.86,Y,7,5/10/12 6:08,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,0
3168,11675816,5/10/12 6:17,128.86,Y,6,5/10/12 6:00,CPM,24/7 Real Media [old],247,N,ASSIST,0
3169,11675816,5/10/12 6:17,128.86,Y,5,5/10/12 5:57,CPM,24/7 Real Media [old],247,N,ROSTER,0
3170,11675816,5/10/12 6:17,128.86,Y,4,5/10/12 5:57,CPM,24/7 Real Media [old],247,N,ROSTER,0
3171,11675816,5/10/12 6:17,128.86,Y,3,5/10/12 5:44,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
3172,11675816,5/10/12 6:17,128.86,Y,2,5/10/12 3:54,CJ,Commission Junction,cj22,N,ROSTER,0
3173,11675816,5/10/12 6:17,128.86,Y,1,5/10/12 3:49,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
3174,11675816,5/10/12 6:17,128.86,Y,0,5/10/12 3:23,CPM,24/7 Real Media [old],247,N,ORIGINATOR,0
3175,11675827,5/10/12 6:46,314.58,Y,3,5/3/12 19:08,CPM,Armonix,nar7467,N,CONVERTER,7
3176,11675827,5/10/12 6:46,314.58,Y,2,5/3/12 19:06,CPM,Armonix,nar7467,N,ASSIST,7
3177,11675827,5/10/12 6:46,314.58,Y,1,5/1/12 8:27,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  medifast.com,brand8155msn,Y,ROSTER,9
3178,11675827,5/10/12 6:46,314.58,Y,0,5/1/12 8:11,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  medifast.com,brand8155msn,Y,ORIGINATOR,9
3179,11678205,5/10/12 10:41,161.86,Y,2,5/10/12 10:33,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3180,11678205,5/10/12 10:41,161.86,Y,1,5/10/12 9:41,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  about medifast,brand3357msn,Y,ASSIST,0
3181,11678205,5/10/12 10:41,161.86,Y,0,5/10/12 9:38,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
3189,11678282,5/10/12 12:48,315,Y,5,5/10/12 12:37,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3190,11678282,5/10/12 12:48,315,Y,4,5/10/12 11:51,CPM,Adroll - adr,adr,N,ASSIST,0
3191,11678282,5/10/12 12:48,315,Y,3,5/10/12 11:49,CPM,Adroll - adr,adr,N,ROSTER,0
3192,11678282,5/10/12 12:48,315,Y,2,5/10/12 11:49,CPM,Adroll - adr,adr,N,ROSTER,0
3193,11678282,5/10/12 12:48,315,Y,1,5/10/12 11:45,CPM,Acerno,acerno,N,ROSTER,0
3194,11678282,5/10/12 12:48,315,Y,0,5/10/12 11:45,CPM,Acerno,acerno,N,ORIGINATOR,0
3195,11678327,5/10/12 13:07,75.81,N,2,5/3/12 19:00,CPM,Armonix,nar7467,N,CONVERTER,7
3196,11678327,5/10/12 13:07,75.81,N,1,5/3/12 18:56,CPM,Armonix,nar7467,N,ASSIST,7
3197,11678327,5/10/12 13:07,75.81,N,0,5/2/12 15:43,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ORIGINATOR,8
3198,11678429,5/10/12 14:41,254.25,Y,5,5/10/12 13:55,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3199,11678429,5/10/12 14:41,254.25,Y,4,5/10/12 3:58,CPM,Mediawhiz,n62974792,N,ASSIST,0
3200,11678429,5/10/12 14:41,254.25,Y,3,5/10/12 3:57,CPM,Armonix,nar7467,N,ROSTER,0
3201,11678429,5/10/12 14:41,254.25,Y,2,5/10/12 3:56,CPM,Armonix,nar7467,N,ROSTER,0
3202,11678429,5/10/12 14:41,254.25,Y,0,5/10/12 3:51,CPM,Armonix,nar7467,N,ORIGINATOR,0
3203,11678429,5/10/12 14:41,254.25,Y,1,5/10/12 3:51,CPM,Mediawhiz,n62974792,N,ROSTER,0
3204,11678441,5/10/12 14:10,330,Y,1,5/10/12 13:53,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3205,11678441,5/10/12 14:10,330,Y,0,5/10/12 4:32,SEARCH GOOGLE NON-BRAND,G: Competitors > Jenny Craig > Jenny Craig,g000048,N,ORIGINATOR,0
3206,11678462,5/10/12 14:41,264,Y,4,5/10/12 13:27,CJ,Commission Junction,cj22,N,CONVERTER,0
3207,11678462,5/10/12 14:41,264,Y,3,5/10/12 13:26,SEARCH GOOGLE NON-BRAND,Google:  Competitors > Nutrisystem > nutrisystem,3046,N,ASSIST,0
3208,11678462,5/10/12 14:41,264,Y,2,5/10/12 10:58,CPM,Acerno,acerno,N,ROSTER,0
3209,11678462,5/10/12 14:41,264,Y,1,5/10/12 1:53,CPM,Mediawhiz,n62974792,N,ROSTER,0
3210,11678462,5/10/12 14:41,264,Y,0,5/10/12 1:47,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
3211,11678488,5/10/12 14:30,379.9,Y,2,5/10/12 14:24,CJ,Commission Junction,cj22,N,CONVERTER,0
3212,11678488,5/10/12 14:30,379.9,Y,1,5/10/12 14:24,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
3213,11678488,5/10/12 14:30,379.9,Y,0,5/10/12 14:24,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
3214,11678520,5/10/12 14:40,158.83,N,5,5/10/12 13:27,CPM,Armonix,nar7467,N,CONVERTER,0
3215,11678520,5/10/12 14:40,158.83,N,4,5/10/12 12:30,CPM,Armonix,nar7467,N,ASSIST,0
3216,11678520,5/10/12 14:40,158.83,N,3,5/10/12 11:36,CPM,Armonix,nar7467,N,ROSTER,0
3217,11678520,5/10/12 14:40,158.83,N,2,5/8/12 23:55,CPM,Mediawhiz,n62974792,N,ROSTER,2
3218,11678520,5/10/12 14:40,158.83,N,1,5/8/12 23:54,CPM,Mediawhiz,n62974792,N,ROSTER,2
3219,11678520,5/10/12 14:40,158.83,N,0,5/8/12 23:54,CPM,Mediawhiz,n62974792,N,ORIGINATOR,2
3227,11678582,5/10/12 15:11,342.94,Y,2,5/10/12 14:26,CPM,Mediawhiz,n62974792,N,CONVERTER,0
3228,11678582,5/10/12 15:11,342.94,Y,1,5/10/12 14:26,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,0
3229,11678582,5/10/12 15:11,342.94,Y,0,5/10/12 14:26,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ORIGINATOR,0
3230,11678619,5/10/12 15:25,172.57,Y,4,5/10/12 15:10,CPM,Armonix,nar7467,N,CONVERTER,0
3231,11678619,5/10/12 15:25,172.57,Y,3,5/10/12 15:08,CPM,Armonix,nar7467,N,ASSIST,0
3232,11678619,5/10/12 15:25,172.57,Y,2,5/10/12 14:27,CPM,Armonix,nar7467,N,ROSTER,0
3233,11678619,5/10/12 15:25,172.57,Y,1,5/10/12 14:26,CPM,Armonix,nar7467,N,ROSTER,0
3234,11678619,5/10/12 15:25,172.57,Y,0,5/10/12 14:15,CJ,Commission Junction,cj22,N,ORIGINATOR,0
3235,11678654,5/10/12 16:01,424,Y,4,5/10/12 13:54,Uncategorized,Uncategorized,uncategorized,N,CONVERTER,0
3236,11678654,5/10/12 16:01,424,Y,3,5/10/12 13:54,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast URL Options > medifast.com,g001200,Y,ASSIST,0
3237,11678654,5/10/12 16:01,424,Y,2,5/10/12 2:29,CPM,Armonix,nar7467,N,ROSTER,0
3238,11678654,5/10/12 16:01,424,Y,1,5/10/12 2:29,CPM,Armonix,nar7467,N,ROSTER,0
3239,11678654,5/10/12 16:01,424,Y,0,5/10/12 2:14,CPM,Armonix,nar7467,N,ORIGINATOR,0
3240,11678665,5/10/12 15:44,258.26,N,3,5/10/12 15:29,CJ,Commission Junction,cj22,N,CONVERTER,0
3241,11678665,5/10/12 15:44,258.26,N,2,5/10/12 15:20,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
3242,11678665,5/10/12 15:44,258.26,N,1,5/10/12 15:16,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
3243,11678665,5/10/12 15:44,258.26,N,0,5/10/12 15:14,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
3244,11678680,5/10/12 15:46,93.71,N,1,5/9/12 13:22,CPM,Acerno,acerno,N,CONVERTER,1
3245,11678680,5/10/12 15:46,93.71,N,0,5/8/12 17:15,CPM,Mediawhiz,n62974792,N,ORIGINATOR,2
3246,11678714,5/10/12 15:57,91.85,N,6,4/2/12 18:30,CPM,Armonix,nar7467,N,CONVERTER,38
3247,11678714,5/10/12 15:57,91.85,N,5,4/2/12 18:24,CPM,Armonix,nar7467,N,ASSIST,38
3248,11678714,5/10/12 15:57,91.85,N,4,4/2/12 18:21,CPM,Armonix,nar7467,N,ROSTER,38
3249,11678714,5/10/12 15:57,91.85,N,3,3/16/12 19:27,CPM,Acerno,acerno,N,ROSTER,54
3250,11678714,5/10/12 15:57,91.85,N,2,3/16/12 19:27,CPM,Mediawhiz,n62974792,N,ROSTER,54
3251,11678714,5/10/12 15:57,91.85,N,1,3/7/12 21:46,CPM,Acerno,acerno,N,ROSTER,63
3252,11678714,5/10/12 15:57,91.85,N,0,2/22/12 22:33,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,78
3253,11678724,5/10/12 16:00,113.73,N,2,5/10/12 15:44,CPM,Acerno,acerno,N,CONVERTER,0
3254,11678724,5/10/12 16:00,113.73,N,1,5/10/12 15:38,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,0
3255,11678724,5/10/12 16:00,113.73,N,0,5/10/12 0:51,CPM,Armonix,nar7467,N,ORIGINATOR,0
3256,11678818,5/10/12 16:44,176.98,Y,4,5/10/12 16:25,CPM,Adroll - adr,adr,N,CONVERTER,0
3257,11678818,5/10/12 16:44,176.98,Y,3,5/10/12 14:03,CPM,Mediawhiz,n62974792,N,ASSIST,0
3258,11678818,5/10/12 16:44,176.98,Y,2,5/10/12 14:02,CPM,Mediawhiz,n62974792,N,ROSTER,0
3259,11678818,5/10/12 16:44,176.98,Y,1,5/10/12 13:57,CPM,Mediawhiz,n62974792,N,ROSTER,0
3260,11678818,5/10/12 16:44,176.98,Y,0,5/10/12 13:38,CPM,Armonix,nar7467,N,ORIGINATOR,0
3261,11678827,5/10/12 16:50,281.69,N,2,5/10/12 16:48,CJ,Commission Junction,cj22,N,CONVERTER,0
3262,11678827,5/10/12 16:50,281.69,N,1,5/10/12 16:46,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
3263,11678827,5/10/12 16:50,281.69,N,0,5/10/12 16:32,CPM,Adroll - adr,adr,N,ORIGINATOR,0
3264,11678844,5/10/12 16:55,315,Y,2,5/10/12 16:41,CJ,Commission Junction,cj22,N,CONVERTER,0
3265,11678844,5/10/12 16:55,315,Y,1,5/10/12 16:29,CPM,Accordant,n6899541,N,ASSIST,0
3266,11678844,5/10/12 16:55,315,Y,0,5/10/12 16:17,CPM,Accordant,n6899541,N,ORIGINATOR,0
3267,11678881,5/10/12 17:12,293.09,N,9,5/10/12 17:00,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
3268,11678881,5/10/12 17:12,293.09,N,8,5/2/12 17:43,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,8
3269,11678881,5/10/12 17:12,293.09,N,7,5/1/12 23:07,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,9
3270,11678881,5/10/12 17:12,293.09,N,6,4/30/12 17:06,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,10
3271,11678881,5/10/12 17:12,293.09,N,5,1/19/12 23:33,CPM,Armonix,nar7467,N,ROSTER,111
3272,11678881,5/10/12 17:12,293.09,N,4,12/22/11 23:07,CJ,Commission Junction,cj22,N,ROSTER,138
